Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
1610555,2692,1/5/2020 6:53 PM,,,,,,,,Check Out,,,3850.0,"Clamp, Corner",,,,,tus,,
1610555,2692,1/5/2020 6:53 PM,,,,,,,,Check Out,,,3860.0,"Clamp, Corner",,,,,tus,,
1610555,2692,1/5/2020 6:53 PM,,,,,,,,Check Out,,,3861.0,"Clamp, Corner",,,,,tus,,
1610556,1604,1/5/2020 6:54 PM,,,,,9.7,9.70,9.70,Late Fee,9.7,9.7,396.0,Circular Saw,,,,,tus,,
1610556,1604,1/5/2020 6:54 PM,External Credit/Debit,9.70,,,9.7,9.70,9.70,,,,,,,,,,,,
1610558,1894,1/5/2020 6:57 PM,,,,,,,,Loan Return,,,6780.0,Multimeter,,,,,zjl,,
1610558,1894,1/5/2020 6:57 PM,,,,,,,,Check Out (Renewal),,,6780.0,Multimeter,,,,,zjl,self-renewal,Renewal
1610559,1894,1/5/2020 6:57 PM,,,,,,,,Loan Return,,,6333.0,"Pliers, Needle Nose",,,,,zjl,,
1610559,1894,1/5/2020 6:57 PM,,,,,,,,Check Out (Renewal),,,6333.0,"Pliers, Needle Nose",,,,,zjl,self-renewal,Renewal
1610560,1894,1/5/2020 6:57 PM,,,,,,,,Loan Return,,,621.0,Sewing Machine,,,,,zjl,,
1610560,1894,1/5/2020 6:57 PM,,,,,,,,Check Out (Renewal),,,621.0,Sewing Machine,,,,,zjl,self-renewal,Renewal
1610562,2320,1/5/2020 7:00 PM,,,,,1.4,1.40,,Late Fee,0.7,0.7,5518.0,Surge Protector,,,,,Bil,,
1610562,2320,1/5/2020 7:00 PM,,,,,1.4,1.40,,Late Fee,0.7,0.7,255.0,Telescope,,,,,Bil,,
1610562,2320,1/5/2020 7:00 PM,,,,,1.4,1.40,,Check Out (Renewal),,,255.0,Telescope,,,,,Bil,,Renewal
1610562,2320,1/5/2020 7:00 PM,,,,,1.4,1.40,,Check Out (Renewal),,,5518.0,Surge Protector,,,,,Bil,,Renewal
1610562,2320,1/5/2020 7:00 PM,On Account,,,1.40,1.4,1.40,,,,,,,,,,,,,
1610563,2424,1/5/2020 7:01 PM,,,,,,,,Loan Return,,,6480.0,Drill Bit Set,,,,,Bil,,
1610563,2424,1/5/2020 7:01 PM,,,,,,,,Loan Return,,,7310.0,"Drill, Corded",,,,,Bil,,
1610563,2424,1/5/2020 7:01 PM,,,,,,,,Loan Return,,,5074.0,Power Sander With Vacuum Bag,,,,,Bil,,
1610563,2424,1/5/2020 7:01 PM,,,,,,,,Check Out (Renewal),,,5074.0,Power Sander With Vacuum Bag,,,,,Bil,,Renewal
1610563,2424,1/5/2020 7:01 PM,,,,,,,,Check Out (Renewal),,,7310.0,"Drill, Corded",,,,,Bil,,Renewal
1610563,2424,1/5/2020 7:01 PM,,,,,,,,Check Out (Renewal),,,6480.0,Drill Bit Set,,,,,Bil,,Renewal
1610563,2424,1/5/2020 7:01 PM,On Account,,,,,,,,,,,,,,,,,,
1610564,2668,1/5/2020 7:02 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,281.0,18V Battery Charger BATT_C,,,,,Bil,,
1610564,2668,1/5/2020 7:02 PM,,,,,0.1,0.10,,Check Out (Renewal),,,281.0,18V Battery Charger BATT_C,,,,,Bil,,Renewal
1610564,2668,1/5/2020 7:02 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
1610565,1020,1/5/2020 7:02 PM,,,,,,,,Loan Return,,,6490.0,"Hand Truck, Convertible",,,,,Bil,,
1610565,1020,1/5/2020 7:02 PM,,,,,,,,Loan Return,,,6841.0,Push Broom,,,,,Bil,,
1610565,1020,1/5/2020 7:02 PM,,,,,,,,Check Out (Renewal),,,6841.0,Push Broom,,,,,Bil,,Renewal
1610565,1020,1/5/2020 7:02 PM,,,,,,,,Check Out (Renewal),,,6490.0,"Hand Truck, Convertible",,,,,Bil,,Renewal
1611173,2656,1/6/2020 1:17 PM,,,,,0.8,0.80,,Late Fee,0.8,0.8,4686.0,Dremel Set,,,,,Gin,,
1611173,2656,1/6/2020 1:17 PM,,,,,0.8,0.80,,Check Out (Renewal),,,4686.0,Dremel Set,,,,,Gin,,Renewal
1611173,2656,1/6/2020 1:17 PM,On Account,,,0.80,0.8,0.80,,,,,,,,,,,,,
1611198,2693,1/6/2020 1:43 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,din,,
1611290,1974,1/6/2020 3:25 PM,,,,,1.4,1.40,,Late Fee,1.4,1.4,6775.0,Soldering Iron,,,,,Gin,,
1611290,1974,1/6/2020 3:25 PM,,,,,1.4,1.40,,Check Out (Renewal),,,6775.0,Soldering Iron,,,,,Gin,,Renewal
1611290,1974,1/6/2020 3:25 PM,On Account,,,1.40,1.4,1.40,,,,,,,,,,,,,
1611377,2677,1/6/2020 4:50 PM,,,,,,,,Loan Return,,,7364.0,Allen Wrench Set,,,,,jvi,,
1611377,2677,1/6/2020 4:50 PM,,,,,,,,Check Out (Renewal),,,7364.0,Allen Wrench Set,,,,,jvi,self-renewal,Renewal
1611378,2677,1/6/2020 4:50 PM,,,,,,,,Loan Return,,,7422.0,"Drill, Corded",,,,,jvi,,
1611378,2677,1/6/2020 4:50 PM,,,,,,,,Check Out (Renewal),,,7422.0,"Drill, Corded",,,,,jvi,self-renewal,Renewal
1611379,2677,1/6/2020 4:50 PM,,,,,,,,Loan Return,,,6139.0,"Screwdriver, Flat",,,,,jvi,,
1611379,2677,1/6/2020 4:50 PM,,,,,,,,Check Out (Renewal),,,6139.0,"Screwdriver, Flat",,,,,jvi,self-renewal,Renewal
1611406,2677,1/6/2020 5:23 PM,,,,,,,,Loan Return,,,142.0,"Screwdriver, Phillips, #2",,,,,jvi,,
1611406,2677,1/6/2020 5:23 PM,,,,,,,,Check Out (Renewal),,,142.0,"Screwdriver, Phillips, #2",,,,,jvi,self-renewal,Renewal
1611407,2677,1/6/2020 5:23 PM,,,,,,,,Loan Return,,,7478.0,"Tape Measure, 35ft",,,,,jvi,,
1611407,2677,1/6/2020 5:23 PM,,,,,,,,Check Out (Renewal),,,7478.0,"Tape Measure, 35ft",,,,,jvi,self-renewal,Renewal
1611408,2677,1/6/2020 5:24 PM,,,,,,,,Loan Return,,,6844.0,Stud Finder,,,,,jvi,,
1611408,2677,1/6/2020 5:24 PM,,,,,,,,Check Out (Renewal),,,6844.0,Stud Finder,,,,,jvi,self-renewal,Renewal
1611409,2677,1/6/2020 5:24 PM,,,,,,,,Loan Return,,,5864.0,Drill Bit Set,,,,,jvi,,
1611409,2677,1/6/2020 5:24 PM,,,,,,,,Check Out (Renewal),,,5864.0,Drill Bit Set,,,,,jvi,self-renewal,Renewal
1611418,2694,1/6/2020 5:38 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,goo,,
1611426,811,1/6/2020 5:59 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,591.0,Dehydrator,,,,,MGe,,
1611426,811,1/6/2020 5:59 PM,,,,,0.1,0.10,,Check Out (Renewal),,,591.0,Dehydrator,,,,,MGe,,Renewal
1611426,811,1/6/2020 5:59 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
1611431,2487,1/6/2020 6:27 PM,,,,,,,,Membership Change,,,,,regular,,,,Pan,,
1611432,2487,1/6/2020 6:28 PM,,,,,,,,Check Out,,,287.0,"Wrench, Pedal",,,,,Pan,,
1611433,971,1/6/2020 6:30 PM,,,,,,,,Membership Change,,,,,regular,,,,Pan,,
1611434,971,1/6/2020 6:32 PM,,,,,,,,Check Out,,,7020.0,Jigsaw,,,,,Pan,,
1611434,971,1/6/2020 6:32 PM,,,,,,,,Check Out,,,4673.0,"Clamp, Quick Grip",,,,,Pan,,
1611434,971,1/6/2020 6:32 PM,,,,,,,,Check Out,,,6113.0,"Clamp, Quick Grip",,,,,Pan,,
1611434,971,1/6/2020 6:32 PM,Cash,25.00,,,,,,,,,,,,,,,,,
1611434,971,1/6/2020 6:32 PM,Cash,(25.00),,,,,,,,,,,,,,,,,
1611435,971,1/6/2020 6:39 PM,,,,,,,,Loan Return,,,7020.0,Jigsaw,,,,,Pan,,
1611435,971,1/6/2020 6:39 PM,,,,,,,,Check Out,,,5243.0,"Saw, Key Hole",,,,,Pan,,
1611437,2678,1/6/2020 6:42 PM,,,,,,,,Loan Return,,,4612.0,"Drill, Corded",,,,,Pan,,
1611438,2695,1/6/2020 6:42 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,sha,,
1611439,2695,1/6/2020 6:52 PM,,,,,,,,Membership Change,,,,,regular,,,,Pan,,
1611440,2695,1/6/2020 6:52 PM,Cash,20.00,,,,,,,,,,,,,,,,,
1611440,2695,1/6/2020 6:52 PM,Cash,(20.00),,,,,,,,,,,,,,,,,
1611442,2695,1/6/2020 6:58 PM,,,,,,,,Check Out,,,4432.0,Paint Sprayer,,,,,Pan,,
1611444,1750,1/6/2020 7:03 PM,,,,,,,,Check Out,,,4612.0,"Drill, Corded",,,,,Pan,,
1611444,1750,1/6/2020 7:03 PM,,,,,,,,Check Out,,,7101.0,"Saw, Coping",,,,,Pan,,
1611444,1750,1/6/2020 7:03 PM,,,,,,,,Check Out,,,7642.0,Dremel General Kit,,,,,Pan,,
1611445,2694,1/6/2020 7:35 PM,,,,,,,,Membership Change,,,,,regular,,,,Pan,,
1611446,2694,1/6/2020 7:36 PM,,,,,,,,Check Out,,,671.0,Truing Stand,,,,,Pan,,
1611841,2696,1/7/2020 8:56 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,pab,,
1612185,2697,1/7/2020 1:59 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Pat,,
1612471,2698,1/7/2020 6:19 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mbr,,
1612472,2699,1/7/2020 6:20 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mdu,,
1612477,2698,1/7/2020 6:29 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
1612477,2698,1/7/2020 6:29 PM,,,,,,,,Check Out,,,7437.0,Paint Tray,,,,,Bil,,
1612477,2698,1/7/2020 6:29 PM,,,,,,,,Check Out,,,4913.0,Paint Roller,,,,,Bil,,
1612477,2698,1/7/2020 6:29 PM,,,,,,,,Check Out,,,6796.0,Snow Shovel,,,,,Bil,,
1612479,759,1/7/2020 6:31 PM,,,,,0.2,(10.40),,Late Fee,0.1,0.1,5461.0,"Screwdriver, Flat, Small",,,,,Bil,,
1612479,759,1/7/2020 6:31 PM,,,,,0.2,(10.40),,Late Fee,0.1,0.1,4246.0,"Screwdriver, Flat",,,,,Bil,,
1612479,759,1/7/2020 6:31 PM,,,,,0.2,(10.40),,Check Out,,,138.0,"Screwdriver, Flat",,,,,Bil,,
1612479,759,1/7/2020 6:31 PM,,,,,0.2,(10.40),,Check Out (Renewal),,,4246.0,"Screwdriver, Flat",,,,,Bil,,Renewal
1612479,759,1/7/2020 6:31 PM,,,,,0.2,(10.40),,Check Out (Renewal),,,5461.0,"Screwdriver, Flat, Small",,,,,Bil,,Renewal
1612479,759,1/7/2020 6:31 PM,On Account,,,(10.40),0.2,(10.40),,,,,,,,,,,,,
1612479,759,1/7/2020 6:31 PM,Discount,,10.60,,0.2,(10.40),,,,,,,,,,,,Holliday extension,
1612480,1621,1/7/2020 6:33 PM,,,,,26.0,26.00,26.00,Late Fee,6.5,6.5,7387.0,"Wrench, Adjustable",,,,,Bil,,
1612480,1621,1/7/2020 6:33 PM,,,,,26.0,26.00,26.00,Late Fee,6.5,6.5,5628.0,Vice Grip,,,,,Bil,,
1612480,1621,1/7/2020 6:33 PM,,,,,26.0,26.00,26.00,Late Fee,6.5,6.5,499.0,Work Light,,,,,Bil,,
1612480,1621,1/7/2020 6:33 PM,,,,,26.0,26.00,26.00,Late Fee,6.5,6.5,4138.0,Tire Iron,,,,,Bil,,
1612480,1621,1/7/2020 6:33 PM,PayPal (external),26.00,,,26.0,26.00,26.00,,,,,,,,,,,,
1612514,1831,1/7/2020 7:17 PM,,,,,1.6,1.60,2.20,Late Fee,0.8,0.8,7645.0,Laser Measure,,,,,Bil,,
1612514,1831,1/7/2020 7:17 PM,,,,,1.6,1.60,2.20,Late Fee,0.8,0.8,5996.0,"Tape Measure, 16ft",,,,,Bil,,
1612514,1831,1/7/2020 7:17 PM,On Account,,,(0.60),1.6,1.60,2.20,,,,,,,,,,,,
1612514,1831,1/7/2020 7:17 PM,Cash,2.20,,,1.6,1.60,2.20,,,,,,,,,,,,
1612515,2700,1/7/2020 7:22 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jSp,,
1612520,2013,1/7/2020 7:31 PM,,,,,,,,Check Out,,,7375.0,Hand Truck,,,,,Bil,,
1612521,2693,1/7/2020 7:31 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
1612523,2693,1/7/2020 7:32 PM,,,,,,,,Check Out,,,6677.0,Level,,,,,Bil,,
1612523,2693,1/7/2020 7:32 PM,,,,,,,,Check Out,,,6680.0,Level,,,,,Bil,,
1612526,432,1/7/2020 7:34 PM,,,,,,,,Check Out,,,6887.0,Profile Sander Kit,,,,,Bil,,
1612527,1712,1/7/2020 7:35 PM,,,,,,,,Check Out,,,148.0,"Sanding Block, Handled, Small",,,,,Bil,,
1612527,1712,1/7/2020 7:35 PM,On Account,,,,,,,,,,,,,,,,,,
1612534,624,1/7/2020 7:42 PM,On Account,,,(132.80),,(132.80),,,,,,,,,,,,,
1612534,624,1/7/2020 7:42 PM,Discount,,132.80,,,(132.80),,,,,,,,,,,,User apologizes- bill 7/7/2020,
1612537,207,1/7/2020 7:46 PM,,,,,,,,Check Out,,,254.0,Scraper,,,,,Bil,,
1612540,2270,1/7/2020 7:49 PM,On Account,,,(30.00),,,30.00,,,,,,,,,,,,
1612540,2270,1/7/2020 7:49 PM,Cash,30.00,,,,,30.00,,,,,,,,,,,,
1612541,2679,1/7/2020 7:52 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,7009.0,"Hammer, Claw",,,,,Bil,,
1612541,2679,1/7/2020 7:52 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
1612542,2679,1/7/2020 7:52 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,6358.0,"Drill, Corded, 3/8in",,,,,Bil,,
1612542,2679,1/7/2020 7:52 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,4181.0,"Wrench, Box-End, 1/2in, 9/16in",,,,,Bil,,
1612542,2679,1/7/2020 7:52 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,4413.0,"Wrench, Combination, 9/16in",,,,,Bil,,
1612542,2679,1/7/2020 7:52 PM,On Account,,,0.30,0.3,0.30,,,,,,,,,,,,,
1612543,624,1/7/2020 7:55 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
1612543,624,1/7/2020 7:55 PM,,,,,,,,Check Out,,,6838.0,Battery Charger,,,,,Bil,,
1612543,624,1/7/2020 7:55 PM,,,,,,,,Check Out,,,3752.0,"Drill, Cordless, 3/8in",,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,,,,,96.6,19.80,,Late Fee,16.1,16.1,582.0,Dremel Bits,,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,,,,,96.6,19.80,,Late Fee,16.1,16.1,5395.0,"Drill, Corded, 3/8in",,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,,,,,96.6,19.80,,Late Fee,16.1,16.1,7445.0,Punch,,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,,,,,96.6,19.80,,Late Fee,16.1,16.1,7397.0,Dremel Tool,,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,,,,,96.6,19.80,,Late Fee,16.1,16.1,4670.0,Punch,,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,,,,,96.6,19.80,,Late Fee,16.1,16.1,6802.0,"Wrench, Torque",,,,,Bil,,
1612544,2270,1/7/2020 7:57 PM,On Account,,,19.80,96.6,19.80,,,,,,,,,,,,,
1612544,2270,1/7/2020 7:57 PM,Discount,,76.80,,96.6,19.80,,,,,,,,,,,,user made donation - bill 1/7/2020,
1612545,2270,1/7/2020 7:58 PM,,,,,,,,Check Out,,,5652.0,"Socket Wrench Set, Metric",,,,,Bil,,
1612548,2696,1/7/2020 8:06 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
1612549,2696,1/7/2020 8:07 PM,,,,,,,,Check Out,,,7602.0,"Saw, Hand",,,,,Bil,,
1612556,2191,1/7/2020 8:54 PM,,,,,0.4,0.40,,Late Fee,0.2,0.2,347.0,Staple Gun,,,,,Bil,,
1612556,2191,1/7/2020 8:54 PM,,,,,0.4,0.40,,Late Fee,0.2,0.2,7598.0,Air Compressor,,,,,Bil,,
1612556,2191,1/7/2020 8:54 PM,,,,,0.4,0.40,,Check Out (Renewal),,,7598.0,Air Compressor,,,,,Bil,,Renewal
1612556,2191,1/7/2020 8:54 PM,,,,,0.4,0.40,,Check Out (Renewal),,,347.0,Staple Gun,,,,,Bil,,Renewal
1612556,2191,1/7/2020 8:54 PM,On Account,,,0.40,0.4,0.40,,,,,,,,,,,,,
1612557,2270,1/7/2020 8:55 PM,,,,,,,,Loan Return,,,5652.0,"Socket Wrench Set, Metric",,,,,Bil,,
1616087,2701,1/11/2020 9:12 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mic,,
1616163,2439,1/11/2020 9:46 AM,,,,,,,,Loan Return,,,5481.0,File,,,,,Gin,,
1616163,2439,1/11/2020 9:46 AM,,,,,,,,Loan Return,,,7531.0,"Drill, Cordless",,,,,Gin,,
1616227,2205,1/11/2020 10:14 AM,,,,,,,,Check Out,,,3950.0,Mattock,,,,,Gin,,
1616227,2205,1/11/2020 10:14 AM,,,,,,,,Check Out,,,4745.0,Axe,,,,,Gin,,
1616227,2205,1/11/2020 10:14 AM,,,,,,,,Check Out,,,438.0,Tiller,,,,,Gin,,
1616227,2205,1/11/2020 10:14 AM,,,,,,,,Check Out,,,363.0,Air Compressor,,,,,Gin,,
1616257,2701,1/11/2020 10:32 AM,,,,,250.0,250.00,250.00,Membership Fee,,250.0,,,regular,,,,Gin,,
1616257,2701,1/11/2020 10:32 AM,External Credit/Debit,250.00,,,250.0,250.00,250.00,,,,,,,,,,,,
1616270,2701,1/11/2020 10:36 AM,,,,,,,,Check Out,,,638.0,Router,,,,,Gin,,
1616302,894,1/11/2020 10:46 AM,,,,,,,,Loan Return,,,5027.0,Ladder,,,,,Gin,,
1616302,894,1/11/2020 10:46 AM,,,,,,,,Loan Return,,,4306.0,"Saw, Hack",,,,,Gin,,
1616333,2013,1/11/2020 11:00 AM,,,,,,,,Loan Return,,,7375.0,Hand Truck,,,,,lis,,
1616333,2013,1/11/2020 11:00 AM,,,,,,,,Check Out (Renewal),,,7375.0,Hand Truck,,,,,lis,self-renewal,Renewal
1616372,2688,1/11/2020 11:20 AM,,,,,,,,Loan Return,,,6644.0,Jigsaw,,,,,Gin,,
1616383,2687,1/11/2020 11:23 AM,,,,,,,,Loan Return,,,7589.0,Roto Zip,,,,,Gin,,
1616383,2687,1/11/2020 11:23 AM,,,,,,,,Check Out (Renewal),,,7589.0,Roto Zip,,,,,Gin,,Renewal
1616407,2688,1/11/2020 11:33 AM,,,,,,,,Check Out,,,3872.0,Waffle Iron,,,,,Gin,,
1616462,1560,1/11/2020 11:54 AM,,,,,,,,Loan Return,,,680.0,"Saw, Back",,,,,Gin,,
1616473,1910,1/11/2020 11:55 AM,,,,,,(0.10),,Check Out,,,637.0,Sewing Machine,,,,,Gin,,
1616473,1910,1/11/2020 11:55 AM,On Account,,,(0.10),,(0.10),,,,,,,,,,,,,
1616473,1910,1/11/2020 11:55 AM,Discount,,0.10,,,(0.10),,,,,,,,,,,,,
1616481,1910,1/11/2020 11:57 AM,,,,,75.0,75.00,75.00,Membership Fee,,75.0,,,regular,,,,Gin,,
1616481,1910,1/11/2020 11:57 AM,External Credit/Debit,75.00,,,75.0,75.00,75.00,,,,,,,,,,,,
1616491,2689,1/11/2020 12:00 PM,,,,,,,,Loan Return,,,103.0,Stud Finder,,,,,Gin,,
1616491,2689,1/11/2020 12:00 PM,,,,,,,,Check Out,,,7308.0,Drill Bit Set,,,,,Gin,,
1616491,2689,1/11/2020 12:00 PM,,,,,,,,Check Out,,,7081.0,Cordless Drill + Sawzall + Light Kit,,,,,Gin,,
1616491,2689,1/11/2020 12:00 PM,,,,,,,,Check Out (Renewal),,,103.0,Stud Finder,,,,,Gin,,Renewal
1616493,561,1/11/2020 12:01 PM,,,,,,,,Check Out,,,4214.0,"Socket Set, SAE",,,,,Gin,,
1616493,561,1/11/2020 12:01 PM,,,,,,,,Check Out,,,6802.0,"Wrench, Torque",,,,,Gin,,
1616493,561,1/11/2020 12:01 PM,,,,,,,,Check Out,,,639.0,Spark Plug Socket,,,,,Gin,,
1616537,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,5864.0,Drill Bit Set,,,,,jvi,,
1616537,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,5864.0,Drill Bit Set,,,,,jvi,self-renewal,Renewal
1616538,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,6844.0,Stud Finder,,,,,jvi,,
1616538,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,6844.0,Stud Finder,,,,,jvi,self-renewal,Renewal
1616539,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,7478.0,"Tape Measure, 35ft",,,,,jvi,,
1616539,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,7478.0,"Tape Measure, 35ft",,,,,jvi,self-renewal,Renewal
1616540,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,142.0,"Screwdriver, Phillips, #2",,,,,jvi,,
1616540,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,142.0,"Screwdriver, Phillips, #2",,,,,jvi,self-renewal,Renewal
1616541,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,6139.0,"Screwdriver, Flat",,,,,jvi,,
1616541,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,6139.0,"Screwdriver, Flat",,,,,jvi,self-renewal,Renewal
1616542,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,7422.0,"Drill, Corded",,,,,jvi,,
1616542,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,7422.0,"Drill, Corded",,,,,jvi,self-renewal,Renewal
1616543,2677,1/11/2020 12:17 PM,,,,,,,,Loan Return,,,7364.0,Allen Wrench Set,,,,,jvi,,
1616543,2677,1/11/2020 12:17 PM,,,,,,,,Check Out (Renewal),,,7364.0,Allen Wrench Set,,,,,jvi,self-renewal,Renewal
1616595,2702,1/11/2020 12:37 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ste,,
1616614,2702,1/11/2020 12:45 PM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,Gin,,
1616614,2702,1/11/2020 12:45 PM,Cash,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1616616,2702,1/11/2020 12:45 PM,,,,,,,,Check Out,,,7593.0,Stud Finder,,,,,Gin,,
1616643,2686,1/11/2020 12:55 PM,,,,,,,,Check Out,,,5647.0,Staple Gun,,,,,Gin,,
1616928,2694,1/12/2020 12:33 AM,,,,,,,,Loan Return,,,671.0,Truing Stand,,,,,goo,,
1616928,2694,1/12/2020 12:33 AM,,,,,,,,Check Out (Renewal),,,671.0,Truing Stand,,,,,goo,self-renewal,Renewal
1617189,2597,1/12/2020 10:58 AM,,,,,,,,Loan Return,,,7038.0,Heat Gun,,,,,Gin,,
1617189,2597,1/12/2020 10:58 AM,,,,,,,,Check Out (Renewal),,,7038.0,Heat Gun,,,,,Gin,,Renewal
1617215,51,1/12/2020 11:16 AM,,,,,,,,Check Out,,,7634.0,Samsung Large Monitor,,,,,Gin,,
1617359,2684,1/12/2020 12:49 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,7450.0,"Wrench, Adjustable",,,,,Gin,,
1617359,2684,1/12/2020 12:49 PM,,,,,0.1,0.10,,Check Out (Renewal),,,7450.0,"Wrench, Adjustable",,,,,Gin,,Renewal
1617359,2684,1/12/2020 12:49 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
1617601,1129,1/12/2020 4:09 PM,,,,,,,,Check Out,,,4934.0,"Drill, Corded",,,,,Nei,,
1617601,1129,1/12/2020 4:09 PM,,,,,,,,Check Out,,,7415.0,Drill Bit Kit,,,,,Nei,,
1617601,1129,1/12/2020 4:09 PM,,,,,,,,Check Out,,,7345.0,Multimeter,,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,5373.0,Biscuit Joiner,,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,6500.0,"Sander, Belt",,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,7336.0,"Wrench, Pipe",,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,7403.0,"Wrench, Pipe",,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,6726.0,Drill Press,,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,6865.0,"Clamp, Bar",,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,6866.0,"Clamp, Bar",,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,,,,,,,,Check Out,,,6867.0,"Clamp, Bar",,,,,Nei,,
1617604,665,1/12/2020 4:11 PM,On Account,,,,,,,,,,,,,,,,,,
1617608,971,1/12/2020 4:12 PM,,,,,,,,Loan Return,,,6113.0,"Clamp, Quick Grip",,,,,aer,,
1617608,971,1/12/2020 4:12 PM,,,,,,,,Check Out (Renewal),,,6113.0,"Clamp, Quick Grip",,,,,aer,self-renewal,Renewal
1617610,971,1/12/2020 4:13 PM,,,,,,,,Loan Return,,,5243.0,"Saw, Key Hole",,,,,aer,,
1617610,971,1/12/2020 4:13 PM,,,,,,,,Check Out (Renewal),,,5243.0,"Saw, Key Hole",,,,,aer,self-renewal,Renewal
1617611,971,1/12/2020 4:13 PM,,,,,,,,Loan Return,,,4673.0,"Clamp, Quick Grip",,,,,aer,,
1617611,971,1/12/2020 4:13 PM,,,,,,,,Check Out (Renewal),,,4673.0,"Clamp, Quick Grip",,,,,aer,self-renewal,Renewal
1617613,1750,1/12/2020 4:17 PM,,,,,,,,Loan Return,,,7101.0,"Saw, Coping",,,,,Nei,,
1617613,1750,1/12/2020 4:17 PM,,,,,,,,Loan Return,,,7642.0,Dremel General Kit,,,,,Nei,,
1617613,1750,1/12/2020 4:17 PM,,,,,,,,Loan Return,,,4612.0,"Drill, Corded",,,,,Nei,,
1617626,1894,1/12/2020 4:33 PM,,,,,,,,Membership Change,,,,,regular,,,,Nei,,
1617626,1894,1/12/2020 4:33 PM,,,,,,,,Loan Return,,,6780.0,Multimeter,,,,,Nei,,
1617626,1894,1/12/2020 4:33 PM,,,,,,,,Loan Return,,,6333.0,"Pliers, Needle Nose",,,,,Nei,,
1617626,1894,1/12/2020 4:33 PM,,,,,,,,Loan Return,,,621.0,Sewing Machine,,,,,Nei,,
