Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
246742,114,5/15/2016 5:43 PM,,,,,1.6,1.6,1.6,Late Fee,0.8,0.8,73.0,Mod Podge: Water Based Sealer Glue Finish,,,,,Bil,,
246742,114,5/15/2016 5:43 PM,,,,,1.6,1.6,1.6,Check Out (Renewal),,,73.0,Mod Podge: Water Based Sealer Glue Finish,,,,,Bil,,Renewal
246742,114,5/15/2016 5:43 PM,Cash,1.60,,,1.6,1.6,1.6,,,,,,,,,,,,
246743,156,5/15/2016 5:46 PM,,,,,,,,Membership Change,,,,,regular,,,,ale,,
246743,156,5/15/2016 5:46 PM,Cash,,,,,,,,,,,,,,,,,,
246745,156,5/15/2016 6:11 PM,,,,,,,,Check Out,,,3990.0,Cordless Drill,,,,,tus,With two batteries.,
246745,156,5/15/2016 6:11 PM,Cash,,,,,,,,,,,,,,,,,,
247182,157,5/16/2016 6:20 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,car,,
247182,157,5/16/2016 6:20 PM,Cash,,,,,,,,,,,,,,,,,,
248376,151,5/18/2016 6:28 PM,,,,,,,,Loan Return,,,137.0,"Wrench, Lug Nut",,,,,Bil,,
248376,151,5/18/2016 6:28 PM,Cash,,,,,,,,,,,,,,,,,,
248383,153,5/18/2016 6:37 PM,,,,,,,,Loan Return,,,3732.0,Lathe Kit (Tiny),,,,,Bil,,
248383,153,5/18/2016 6:37 PM,Cash,,,,,,,,,,,,,,,,,,
248389,152,5/18/2016 6:44 PM,,,,,,,,Loan Return,,,673.0,"Mallet, Rubber",,,,,Bil,,
248389,152,5/18/2016 6:44 PM,,,,,,,,Loan Return,,,4384.0,Mallet,,,,,Bil,,
248389,152,5/18/2016 6:44 PM,,,,,,,,Check Out (Renewal),,,4384.0,Mallet,,,,,Bil,,Renewal
248389,152,5/18/2016 6:44 PM,,,,,,,,Check Out (Renewal),,,673.0,"Mallet, Rubber",,,,,Bil,,Renewal
248389,152,5/18/2016 6:44 PM,Cash,,,,,,,,,,,,,,,,,,
248414,158,5/18/2016 7:50 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Bre,,
248414,158,5/18/2016 7:50 PM,Cash,,,,,,,,,,,,,,,,,,
248985,159,5/19/2016 4:07 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Jac,,
248985,159,5/19/2016 4:07 PM,Cash,,,,,,,,,,,,,,,,,,
250446,155,5/21/2016 9:36 AM,,,,,,,,Loan Return,,,4015.0,Hack Saw,,,,,Gin,,
250446,155,5/21/2016 9:36 AM,Cash,,,,,,,,,,,,,,,,,,
250632,149,5/21/2016 10:46 AM,,,,,25.0,25.0,25.0,Membership Fee,,25.0,,,regular,,,,Gin,,
250632,149,5/21/2016 10:46 AM,External Credit/Debit,25.00,,,25.0,25.0,25.0,,,,,,,,,,,,
251158,160,5/22/2016 7:28 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,lef,,
251158,160,5/22/2016 7:28 AM,Cash,,,,,,,,,,,,,,,,,,
251201,161,5/22/2016 8:43 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jes,,
251201,161,5/22/2016 8:43 AM,Cash,,,,,,,,,,,,,,,,,,
251300,162,5/22/2016 11:26 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,xel,,
251300,162,5/22/2016 11:26 AM,Cash,,,,,,,,,,,,,,,,,,
251687,152,5/22/2016 5:10 PM,,,,,0.3,0.3,0.3,Late Fee,0.1,0.1,4593.0,Push Broom,,,,,Gue,,
251687,152,5/22/2016 5:10 PM,,,,,0.3,0.3,0.3,Loan Return,,,4384.0,Mallet,,,,,Gue,,
251687,152,5/22/2016 5:10 PM,,,,,0.3,0.3,0.3,Loan Return,,,673.0,"Mallet, Rubber",,,,,Gue,,
251687,152,5/22/2016 5:10 PM,,,,,0.3,0.3,0.3,Late Fee,0.1,0.1,3942.0,"Shovel, Square",,,,,Gue,,
251687,152,5/22/2016 5:10 PM,,,,,0.3,0.3,0.3,Late Fee,0.1,0.1,3941.0,"Shovel, Square",,,,,Gue,,
251687,152,5/22/2016 5:10 PM,Cash,0.30,,,0.3,0.3,0.3,,,,,,,,,,,,
251694,156,5/22/2016 5:25 PM,,,,,,,,Loan Return,,,3990.0,Cordless Drill,,,,,Gue,,
251694,156,5/22/2016 5:25 PM,,,,,,,,Check Out,,,3721.0,Tile Saw,,,,,Gue,,
251694,156,5/22/2016 5:25 PM,,,,,,,,Check Out,,,4100.0,Grout Float,,,,,Gue,,
251694,156,5/22/2016 5:25 PM,,,,,,,,Check Out,,,4660.0,Sponge,,,,,Gue,,
251694,156,5/22/2016 5:25 PM,,,,,,,,Check Out (Renewal),,,3990.0,Cordless Drill,,,,,Gue,,Renewal
251694,156,5/22/2016 5:25 PM,Cash,,,,,,,,,,,,,,,,,,
251696,156,5/22/2016 5:28 PM,Cash,,,,,,,,,,,,,,,,,,
251699,163,5/22/2016 6:04 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gue,,
251699,163,5/22/2016 6:04 PM,External Credit/Debit,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
251700,164,5/22/2016 6:04 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bla,,
251700,164,5/22/2016 6:04 PM,Cash,,,,,,,,,,,,,,,,,,
251701,159,5/22/2016 6:21 PM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
251701,159,5/22/2016 6:21 PM,Cash,,,,,,,,,,,,,,,,,,
251702,159,5/22/2016 6:21 PM,,,,,22.0,22.0,22.0,Membership Fee,,22.0,,,regular,,,,Gue,,
251702,159,5/22/2016 6:21 PM,Cash,22.00,,,22.0,22.0,22.0,,,,,,,,,,,,
251703,159,5/22/2016 6:30 PM,,,,,,,,Check Out,,,4425.0,"Drill, Cordless",,,,,Gue,,
251703,159,5/22/2016 6:30 PM,,,,,,,,Check Out,,,4427.0,18V Battery BATT_A,,,,,Gue,,
251703,159,5/22/2016 6:30 PM,,,,,,,,Check Out,,,4465.0,"Saw, Hand",,,,,Gue,,
251703,159,5/22/2016 6:30 PM,Cash,,,,,,,,,,,,,,,,,,
251704,164,5/22/2016 6:37 PM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
251704,164,5/22/2016 6:37 PM,Cash,,,,,,,,,,,,,,,,,,
251705,164,5/22/2016 6:44 PM,,,,,,,,Check Out,,,4519.0,"Drill, Cordless",,,,,Gue,,
251705,164,5/22/2016 6:44 PM,,,,,,,,Check Out,,,4520.0,Battery Charger,,,,,Gue,,
251705,164,5/22/2016 6:44 PM,Cash,,,,,,,,,,,,,,,,,,
253637,165,5/25/2016 2:33 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,qif,,
253637,165,5/25/2016 2:33 PM,Cash,,,,,,,,,,,,,,,,,,
253865,165,5/25/2016 6:42 PM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
253865,165,5/25/2016 6:42 PM,,,,,,,,Check Out,,,4503.0,"Clamp, Quick Grip",,,,,Gue,,
253865,165,5/25/2016 6:42 PM,Cash,,,,,,,,,,,,,,,,,,
253876,166,5/25/2016 7:03 PM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
253876,166,5/25/2016 7:03 PM,Cash,,,,,,,,,,,,,,,,,,
253888,156,5/25/2016 7:51 PM,,,,,,,,Loan Return,,,3721.0,Tile Saw,,,,,Gue,,
253888,156,5/25/2016 7:51 PM,Cash,,,,,,,,,,,,,,,,,,
255946,167,5/28/2016 9:50 AM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,Gin,,
255946,167,5/28/2016 9:50 AM,Cash,20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4677.0,Table,,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,3837.0,Chisel,,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4384.0,Mallet,,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4672.0,Ryobi Battery Charger,,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4515.0,Circular Saw,,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,3754.0,Skilsaw,,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4676.0,"Clamp, Quick Grip",,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4675.0,"Clamp, Quick Grip",,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4674.0,"Clamp, Quick Grip",,,,,Gin,,
256026,149,5/28/2016 10:24 AM,,,,,,,,Check Out,,,4673.0,"Clamp, Quick Grip",,,,,Gin,,
256026,149,5/28/2016 10:24 AM,Cash,,,,,,,,,,,,,,,,,,
256036,168,5/28/2016 10:27 AM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,Gin,,
256036,168,5/28/2016 10:27 AM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
256053,168,5/28/2016 10:34 AM,,,,,,,,Check Out,,,4678.0,Auger,,,,,Gin,,
256053,168,5/28/2016 10:34 AM,Cash,,,,,,,,,,,,,,,,,,
256074,169,5/28/2016 10:42 AM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
256074,169,5/28/2016 10:42 AM,External Credit/Debit,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
256191,168,5/28/2016 11:20 AM,,,,,,,,Loan Return,,,4678.0,Auger,,,,,Gin,,
256191,168,5/28/2016 11:20 AM,Cash,,,,,,,,,,,,,,,,,,
256285,161,5/28/2016 11:53 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
256285,161,5/28/2016 11:53 AM,Cash,,,,,,,,,,,,,,,,,,
256287,159,5/28/2016 11:54 AM,,,,,,,,Loan Return,,,4425.0,"Drill, Cordless",,,,,Gin,,
256287,159,5/28/2016 11:54 AM,,,,,,,,Loan Return,,,4427.0,18V Battery BATT_A,,,,,Gin,,
256287,159,5/28/2016 11:54 AM,,,,,,,,Loan Return,,,4465.0,"Saw, Hand",,,,,Gin,,
256287,159,5/28/2016 11:54 AM,Cash,,,,,,,,,,,,,,,,,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4677.0,Table,,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,3837.0,Chisel,,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4384.0,Mallet,,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4672.0,Ryobi Battery Charger,,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4515.0,Circular Saw,,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,3754.0,Skilsaw,,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4676.0,"Clamp, Quick Grip",,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4675.0,"Clamp, Quick Grip",,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4674.0,"Clamp, Quick Grip",,,,,Gin,,
257164,149,5/29/2016 4:15 PM,,,,,,,,Loan Return,,,4673.0,"Clamp, Quick Grip",,,,,Gin,,
257164,149,5/29/2016 4:15 PM,Cash,,,,,,,,,,,,,,,,,,
257174,114,5/29/2016 4:25 PM,,,,,0.7,0.7,0.7,Late Fee,0.7,0.7,73.0,Mod Podge: Water Based Sealer Glue Finish,,,,,Gin,,
257174,114,5/29/2016 4:25 PM,Cash,0.70,,,0.7,0.7,0.7,,,,,,,,,,,,
257177,170,5/29/2016 4:32 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jar,,
257177,170,5/29/2016 4:32 PM,Cash,,,,,,,,,,,,,,,,,,
257186,170,5/29/2016 4:40 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
257186,170,5/29/2016 4:40 PM,,,,,,,,Check Out,,,3953.0,Pitchfork,,,,,tus,,
257186,170,5/29/2016 4:40 PM,,,,,,,,Check Out,,,3858.0,Shears,,,,,tus,,
257186,170,5/29/2016 4:40 PM,Cash,,,,,,,,,,,,,,,,,,
257203,164,5/29/2016 5:29 PM,,,,,,,,Loan Return,,,4519.0,"Drill, Cordless",,,,,tus,,
257203,164,5/29/2016 5:29 PM,,,,,,,,Loan Return,,,4520.0,Battery Charger,,,,,tus,,
257203,164,5/29/2016 5:29 PM,Cash,,,,,,,,,,,,,,,,,,
258559,171,6/1/2016 6:45 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,aus,,
258559,171,6/1/2016 6:45 PM,Cash,,,,,,,,,,,,,,,,,,
258567,171,6/1/2016 6:55 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
258567,171,6/1/2016 6:55 PM,,,,,,,,Check Out,,,3751.0,"Drill, Corded",,,,,Bil,,
258567,171,6/1/2016 6:55 PM,,,,,,,,Check Out,,,4524.0,Bit Set,,,,,Bil,,
258567,171,6/1/2016 6:55 PM,Cash,,,,,,,,,,,,,,,,,,
258583,172,6/1/2016 8:02 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bsp,,
258583,172,6/1/2016 8:02 PM,Cash,,,,,,,,,,,,,,,,,,
258586,173,6/1/2016 8:06 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,hea,,
258586,173,6/1/2016 8:06 PM,Cash,,,,,,,,,,,,,,,,,,
258589,165,6/1/2016 8:33 PM,,,,,,,,Loan Return,,,4503.0,"Clamp, Quick Grip",,,,,Bil,,
258589,165,6/1/2016 8:33 PM,,,,,,,,Check Out,,,4642.0,File,,,,,Bil,,
258589,165,6/1/2016 8:33 PM,Cash,,,,,,,,,,,,,,,,,,
259465,174,6/3/2016 7:34 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,log,,
259465,174,6/3/2016 7:34 AM,Cash,,,,,,,,,,,,,,,,,,
259530,175,6/3/2016 10:40 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kri,,
259530,175,6/3/2016 10:40 AM,Cash,,,,,,,,,,,,,,,,,,
260023,176,6/4/2016 12:04 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,enr,,
260023,176,6/4/2016 12:04 AM,Cash,,,,,,,,,,,,,,,,,,
260568,152,6/4/2016 9:49 AM,,,,,,,,Check Out,,,4492.0,Wire Stripper,,,,,Gue,,
260568,152,6/4/2016 9:49 AM,,,,,,,,Check Out,,,3800.0,Pliers,,,,,Gue,,
260568,152,6/4/2016 9:49 AM,,,,,,,,Check Out,,,4026.0,Shears,,,,,Gue,,
260568,152,6/4/2016 9:49 AM,,,,,,,,Check Out,,,4025.0,Shears,,,,,Gue,,
260568,152,6/4/2016 9:49 AM,,,,,,,,Check Out,,,4243.0,Screwdriver Set,,,,,Gue,,
260568,152,6/4/2016 9:49 AM,Cash,,,,,,,,,,,,,,,,,,
260594,176,6/4/2016 9:58 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
260594,176,6/4/2016 9:58 AM,,,,,,,,Check Out,,,3754.0,Skilsaw,,,,,Bil,,
260594,176,6/4/2016 9:58 AM,Cash,,,,,,,,,,,,,,,,,,
260690,161,6/4/2016 10:37 AM,,,,,,,,Check Out,,,4711.0,Soldering Iron,,,,,Bil,,
260690,161,6/4/2016 10:37 AM,Cash,,,,,,,,,,,,,,,,,,
260721,177,6/4/2016 10:50 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
260721,177,6/4/2016 10:50 AM,Cash,,,,,,,,,,,,,,,,,,
260741,177,6/4/2016 10:57 AM,,,,,,,,Check Out,,,4333.0,"Drill, Corded",,,,,Bil,,
260741,177,6/4/2016 10:57 AM,Cash,,,,,,,,,,,,,,,,,,
260788,177,6/4/2016 11:17 AM,,,,,,,,Loan Return,,,4333.0,"Drill, Corded",,,,,Bil,,
260788,177,6/4/2016 11:17 AM,,,,,,,,Check Out,,,4427.0,18V Battery BATT_A,,,,,Bil,,
260788,177,6/4/2016 11:17 AM,,,,,,,,Check Out,,,4425.0,"Drill, Cordless",,,,,Bil,,
260788,177,6/4/2016 11:17 AM,,,,,,,,Check Out,,,4714.0,18V Ryobi Battery BATT_A,,,,,Bil,,
260788,177,6/4/2016 11:17 AM,,,,,,,,Check Out,,,4683.0,18V Ryobi Battery BATT_A,,,,,Bil,,
260788,177,6/4/2016 11:17 AM,Cash,,,,,,,,,,,,,,,,,,
260826,174,6/4/2016 11:28 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
260826,174,6/4/2016 11:28 AM,,,,,,,,Check Out,,,3872.0,Waffle Iron,,,,,Bil,,
260826,174,6/4/2016 11:28 AM,Cash,,,,,,,,,,,,,,,,,,
260881,165,6/4/2016 11:43 AM,,,,,,,,Loan Return,,,4642.0,File,,,,,Bil,,
260881,165,6/4/2016 11:43 AM,,,,,,,,Check Out,,,4291.0,Stud Finder,,,,,Bil,,
260881,165,6/4/2016 11:43 AM,Cash,,,,,,,,,,,,,,,,,,
260907,154,6/4/2016 11:55 AM,,,,,3.4,3.4,3.4,Late Fee,1.7,1.7,4573.0,Circular Saw,,,,,Bil,,
260907,154,6/4/2016 11:55 AM,,,,,3.4,3.4,3.4,Late Fee,1.7,1.7,4561.0,Engraver,,,,,Bil,,
260907,154,6/4/2016 11:55 AM,,,,,3.4,3.4,3.4,Loan Return,,,825.0,Power Sander,,,,,Bil,,
260907,154,6/4/2016 11:55 AM,Cash,3.40,,,3.4,3.4,3.4,,,,,,,,,,,,
262172,170,6/5/2016 4:34 PM,,,,,,,,Loan Return,,,3953.0,Pitchfork,,,,,tus,,
262172,170,6/5/2016 4:34 PM,,,,,,,,Loan Return,,,3858.0,Shears,,,,,tus,,
262172,170,6/5/2016 4:34 PM,Cash,,,,,,,,,,,,,,,,,,
262192,152,6/5/2016 4:46 PM,,,,,,,,Loan Return,,,4492.0,Wire Stripper,,,,,tus,,
262192,152,6/5/2016 4:46 PM,,,,,,,,Loan Return,,,3800.0,Pliers,,,,,tus,,
262192,152,6/5/2016 4:46 PM,,,,,,,,Loan Return,,,4026.0,Shears,,,,,tus,,
262192,152,6/5/2016 4:46 PM,,,,,,,,Loan Return,,,4025.0,Shears,,,,,tus,,
262192,152,6/5/2016 4:46 PM,,,,,,,,Loan Return,,,4243.0,Screwdriver Set,,,,,tus,,
262192,152,6/5/2016 4:46 PM,Cash,,,,,,,,,,,,,,,,,,
262195,178,6/5/2016 4:47 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,edi,,
262195,178,6/5/2016 4:47 PM,Cash,,,,,,,,,,,,,,,,,,
262215,179,6/5/2016 5:41 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,egg,,
262215,179,6/5/2016 5:41 PM,Cash,,,,,,,,,,,,,,,,,,
262216,179,6/5/2016 5:57 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
262216,179,6/5/2016 5:57 PM,,,,,,,,Check Out,,,3875.0,Soil Cultivator,,,,,tus,,
262216,179,6/5/2016 5:57 PM,,,,,,,,Check Out,,,4472.0,"Drill, Cordless",,,,,tus,,
262216,179,6/5/2016 5:57 PM,,,,,,,,Check Out,,,4719.0,Tape Measure,,,,,tus,,
262216,179,6/5/2016 5:57 PM,Cash,,,,,,,,,,,,,,,,,,
262223,4,6/5/2016 6:38 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
262223,4,6/5/2016 6:38 PM,Cash,,,,,,,,,,,,,,,,,,
262224,180,6/5/2016 6:44 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,pmo,,
262224,180,6/5/2016 6:44 PM,Cash,,,,,,,,,,,,,,,,,,
262225,180,6/5/2016 6:50 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
262225,180,6/5/2016 6:50 PM,Cash,,,,,,,,,,,,,,,,,,
263383,4,6/7/2016 8:58 PM,,,,,,,,Check Out,,,4710.0,Camping Stove,,,,,psh,,
263383,4,6/7/2016 8:58 PM,Cash,,,,,,,,,,,,,,,,,,
264288,150,6/8/2016 6:32 PM,,,,,,,,Check Out,,,4720.0,Rechargable Battery,,,,,Gin,,
264288,150,6/8/2016 6:32 PM,,,,,,,,Check Out,,,3752.0,"Drill, Cordless, 3/8in",,,,,Gin,,
264288,150,6/8/2016 6:32 PM,,,,,,,,Check Out,,,3820.0,Battery Charger,,,,,Gin,,
264288,150,6/8/2016 6:32 PM,Cash,,,,,,,,,,,,,,,,,,
264320,165,6/8/2016 7:44 PM,,,,,,,,Check Out,,,4721.0,"Vise, Corner, Clamp-On",,,,,Gin,,
264320,165,6/8/2016 7:44 PM,Cash,,,,,,,,,,,,,,,,,,
264322,181,6/8/2016 7:47 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
264322,181,6/8/2016 7:47 PM,Cash,,,,,,,,,,,,,,,,,,
264325,181,6/8/2016 7:50 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
264325,181,6/8/2016 7:50 PM,Cash,,,,,,,,,,,,,,,,,,
265710,182,6/11/2016 12:45 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,swe,,
265710,182,6/11/2016 12:45 AM,Cash,,,,,,,,,,,,,,,,,,
266120,183,6/11/2016 9:10 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,gfe,,
266120,183,6/11/2016 9:10 AM,Cash,,,,,,,,,,,,,,,,,,
266201,183,6/11/2016 9:32 AM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
266201,183,6/11/2016 9:32 AM,,,,,,,,Check Out,,,4519.0,"Drill, Cordless",,,,,Gue,came in case,
266201,183,6/11/2016 9:32 AM,,,,,,,,Check Out,,,4520.0,Battery Charger,,,,,Gue,,
266201,183,6/11/2016 9:32 AM,Cash,,,,,,,,,,,,,,,,,,
266361,184,6/11/2016 10:37 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,KWR,,
266361,184,6/11/2016 10:37 AM,Cash,,,,,,,,,,,,,,,,,,
266376,182,6/11/2016 10:42 AM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
266376,182,6/11/2016 10:42 AM,,,,,,,,Check Out,,,663.0,"Saw, Miter",,,,,Gue,,
266376,182,6/11/2016 10:42 AM,,,,,,,,Check Out,,,4688.0,"Nail Gun, Pneumatic",,,,,Gue,,
266376,182,6/11/2016 10:42 AM,,,,,,,,Check Out,,,4641.0,Allen Wrench Set,,,,,Gue,,
266376,182,6/11/2016 10:42 AM,Cash,,,,,,,,,,,,,,,,,,
266383,184,6/11/2016 10:45 AM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
266383,184,6/11/2016 10:45 AM,,,,,,,,Check Out,,,3952.0,Post Hole Digger,,,,,Gue,also some random cooking stuff with no numbers,
266383,184,6/11/2016 10:45 AM,Cash,,,,,,,,,,,,,,,,,,
266437,165,6/11/2016 11:02 AM,,,,,,,,Loan Return,,,4291.0,Stud Finder,,,,,Gue,,
266437,165,6/11/2016 11:02 AM,Cash,,,,,,,,,,,,,,,,,,
266457,185,6/11/2016 11:07 AM,,,,,,,,Membership Change,,,,,regular,,,,Gue,,
266457,185,6/11/2016 11:07 AM,Cash,,,,,,,,,,,,,,,,,,
266466,185,6/11/2016 11:09 AM,,,,,,,,Check Out,,,3790.0,Reciprocating Saw,,,,,Gue,"with an alen wrench, extension chord and metal bit.",
266466,185,6/11/2016 11:09 AM,Cash,,,,,,,,,,,,,,,,,,
266566,174,6/11/2016 11:44 AM,,,,,,,,Loan Return,,,3872.0,Waffle Iron,,,,,log,,
266566,174,6/11/2016 11:44 AM,,,,,,,,Check Out (Renewal),,,3872.0,Waffle Iron,,,,,log,self-renewal,Renewal
266566,174,6/11/2016 11:44 AM,Cash,,,,,,,,,,,,,,,,,,
266582,185,6/11/2016 11:48 AM,,,,,,,,Loan Return,,,3790.0,Reciprocating Saw,,,,,Gue,,
266582,185,6/11/2016 11:48 AM,Cash,,,,,,,,,,,,,,,,,,
266607,183,6/11/2016 11:54 AM,,,,,,,,Loan Return,,,4519.0,"Drill, Cordless",,,,,Gue,,
266607,183,6/11/2016 11:54 AM,,,,,,,,Loan Return,,,4520.0,Battery Charger,,,,,Gue,,
266607,183,6/11/2016 11:54 AM,Cash,,,,,,,,,,,,,,,,,,
267120,186,6/12/2016 1:20 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,tan,,
267120,186,6/12/2016 1:20 AM,Cash,,,,,,,,,,,,,,,,,,
267121,187,6/12/2016 1:20 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,tan,,
267121,187,6/12/2016 1:20 AM,Cash,,,,,,,,,,,,,,,,,,
267742,171,6/12/2016 4:53 PM,,,,,0.4,0.4,0.4,Loan Return,,,3751.0,"Drill, Corded",,,,,Gue,,
267742,171,6/12/2016 4:53 PM,,,,,0.4,0.4,0.4,Late Fee,0.4,0.4,4524.0,Bit Set,,,,,Gue,,
267742,171,6/12/2016 4:53 PM,Cash,0.40,,,0.4,0.4,0.4,,,,,,,,,,,,
267751,188,6/12/2016 4:57 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cca,,
267751,188,6/12/2016 4:57 PM,Cash,,,,,,,,,,,,,,,,,,
267772,4,6/12/2016 5:36 PM,,,,,,,,Loan Return,,,4710.0,Camping Stove,,,,,Gue,,
267772,4,6/12/2016 5:36 PM,Cash,,,,,,,,,,,,,,,,,,
267777,177,6/12/2016 6:05 PM,,,,,0.2,0.2,0.2,Late Fee,0.1,0.1,4427.0,18V Battery BATT_A,,,,,Gue,,
267777,177,6/12/2016 6:05 PM,,,,,0.2,0.2,0.2,Late Fee,0.1,0.1,4425.0,"Drill, Cordless",,,,,Gue,,
267777,177,6/12/2016 6:05 PM,Cash,0.20,,,0.2,0.2,0.2,,,,,,,,,,,,
267780,156,6/12/2016 6:17 PM,,,,,4.2,4.2,4.2,Late Fee,1.4,1.4,4100.0,Grout Float,,,,,Gue,,
267780,156,6/12/2016 6:17 PM,,,,,4.2,4.2,4.2,Late Fee,1.4,1.4,4660.0,Sponge,,,,,Gue,,
267780,156,6/12/2016 6:17 PM,,,,,4.2,4.2,4.2,Late Fee,1.4,1.4,3990.0,Cordless Drill,,,,,Gue,,
267780,156,6/12/2016 6:17 PM,,,,,4.2,4.2,4.2,Check Out (Renewal),,,4660.0,Sponge,,,,,Gue,,Renewal
267780,156,6/12/2016 6:17 PM,Cash,4.20,,,4.2,4.2,4.2,,,,,,,,,,,,
267783,184,6/12/2016 6:32 PM,,,,,,,,Loan Return,,,3952.0,Post Hole Digger,,,,,Gue,,
267783,184,6/12/2016 6:32 PM,Cash,,,,,,,,,,,,,,,,,,
267790,189,6/12/2016 7:59 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bla,,
