Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,User Note,User Warning,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
1231,True,,28.0,2/25/2018,7/27/2019,regular,7/17/2021,7/17/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2446,False,,,9/11/2019,,Request_CheckIDAddressPhoneDOB,9/11/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2402,False,female,27.0,8/24/2019,8/24/2019,regular,8/24/2019,8/24/2020,False,False,,,,,[],,,,,,2.0,Low,['5'],,,,,Y,,,,,,
427,True,male,29.0,12/7/2016,,Request_CheckIDAddressPhoneDOB,12/7/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1792,True,,,10/30/2018,,Request_CheckIDAddressPhoneDOB,10/30/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3407,True,,30.0,11/6/2021,11/6/2021,regular,11/6/2021,11/6/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1278,True,male,38.0,3/20/2018,7/7/2018,ExtremelyOverdueItems,3/3/2019,,False,False,Patron was emailed 01/23/2019 regarding overdue items. - Maren,"Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren  6744	angle grinder	
4124	brush, wire",,,[],,,,,,,,[],,,,,,,,,,,
1730,False,male,34.0,9/23/2018,9/23/2018,regular,9/29/2019,9/23/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1983,False,male,33.0,3/13/2019,3/12/2019,regular,3/12/2019,3/12/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2187,False,male,28.0,5/27/2019,,Request_CheckIDAddressPhoneDOB,5/26/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
556,False,male,33.0,3/20/2017,3/19/2017,regular,3/20/2020,3/20/2021,False,False,,,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,,,
1286,False,male,27.0,3/24/2018,3/24/2018,regular,3/24/2018,3/25/2019,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,1,0.0,Renter,
1106,True,male,55.0,12/10/2017,12/10/2017,regular,12/10/2017,12/10/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2071,True,,,4/14/2019,4/14/2019,regular,4/14/2019,4/14/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2671,True,male,37.0,12/28/2019,12/28/2019,regular,12/28/2019,12/28/2020,False,False,,,,,['5'],,,,,Y,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
1016,True,,,10/13/2017,10/14/2017,regular,10/14/2017,10/14/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2324,True,male,27.0,7/22/2019,7/21/2019,regular,7/21/2019,7/21/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1364,False,female,37.0,4/28/2018,4/28/2018,regular,4/28/2018,4/29/2019,False,False,,,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,0,0.0,Renter,2.0
2202,False,male,34.0,6/3/2019,6/2/2019,regular,6/5/2020,6/2/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2370,False,,,8/14/2019,,Request_CheckIDAddressPhoneDOB,8/14/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2372,False,,,8/15/2019,,Request_CheckIDAddressPhoneDOB,8/14/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1817,False,,44.0,11/15/2018,,Request_CheckIDAddressPhoneDOB,11/14/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1971,True,,,3/5/2019,3/5/2019,regular,3/5/2019,3/5/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
520,False,,,2/20/2017,,Request_CheckIDAddressPhoneDOB,2/20/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
938,False,,,9/9/2017,,Request_CheckIDAddressPhoneDOB,9/9/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3347,False,,38.0,10/2/2021,10/2/2021,regular,10/2/2021,10/2/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
292,True,,32.0,8/21/2016,8/21/2016,regular,1/27/2019,1/27/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1182,True,female,,1/27/2018,,Request_CheckIDAddressPhoneDOB,1/27/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1330,True,,,4/12/2018,4/11/2018,regular,4/11/2018,4/11/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
152,False,male,69.0,5/12/2016,5/11/2016,regular,4/12/2022,4/12/2023,False,False,,,,,['2'],,Y,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
482,True,,31.0,1/15/2017,1/15/2017,regular,6/24/2018,1/15/2019,False,False,,,,,"['1', '5']",Y,,,,Y,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,1.0
733,False,,,6/12/2017,,Request_CheckIDAddressPhoneDOB,6/12/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
505,False,,37.0,2/5/2017,,Request_CheckIDAddressPhoneDOB,2/4/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1233,True,,,2/26/2018,2/25/2018,regular,4/9/2019,2/25/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3055,False,,40.0,2/13/2021,2/13/2021,regular,2/13/2021,2/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
557,True,,45.0,3/19/2017,3/19/2017,ExtremelyOverdueItems,3/3/2019,,False,False,Patron was emailed 01/23/2019 regarding overdue items. - Maren,Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren 508	Weed wacker,,,['4'],,,,Y,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,3.0
2078,False,,,4/18/2019,,Request_CheckIDAddressPhoneDOB,4/17/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1317,False,male,41.0,4/7/2018,4/7/2018,regular,4/7/2018,4/7/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3448,True,,68.0,12/6/2021,,Request_CheckIDAddressPhoneDOB,12/5/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1315,False,,,4/7/2018,4/7/2018,regular,4/7/2018,4/7/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2616,True,male,28.0,11/18/2019,12/21/2019,regular,12/21/2019,12/21/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3004,True,,31.0,10/24/2020,,Request_CheckIDAddressPhoneDOB,10/24/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3632,False,,31.0,4/3/2022,4/3/2022,regular,4/3/2022,4/3/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2350,False,,,8/5/2019,8/5/2019,regular,8/5/2019,8/5/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1453,True,,,5/30/2018,,Request_CheckIDAddressPhoneDOB,5/30/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3186,False,,40.0,6/9/2021,6/8/2021,regular,6/8/2021,6/8/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
884,True,male,42.0,8/17/2017,8/16/2017,regular,9/11/2019,8/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3300,True,female,27.0,9/2/2021,,Request_CheckIDAddressPhoneDOB,9/2/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
580,False,male,33.0,4/1/2017,4/1/2017,regular,5/13/2018,4/1/2019,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
3213,False,,79.0,7/7/2021,7/6/2021,regular,7/6/2021,7/6/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2377,True,male,27.0,8/17/2019,8/17/2019,regular,7/24/2021,7/24/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1773,True,,,10/18/2018,,Request_CheckIDAddressPhoneDOB,10/17/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3185,False,,47.0,6/8/2021,,Request_CheckIDAddressPhoneDOB,6/8/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3068,True,,29.0,3/6/2021,,Request_CheckIDAddressPhoneDOB,3/6/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1728,True,female,68.0,9/22/2018,9/22/2018,regular,9/22/2018,9/22/2019,False,False,,,,,['2'],,Y,,,,1.0,Extremely Low,['5'],,,,,Y,,,0,0.0,Renter,1.0
1818,False,male,36.0,11/15/2018,11/14/2018,regular,11/14/2018,11/14/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3436,True,,33.0,11/30/2021,12/1/2021,regular,12/1/2021,12/1/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3551,True,,29.0,2/9/2022,2/9/2022,regular,2/9/2022,2/9/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2381,True,male,29.0,8/17/2019,8/17/2019,regular,8/17/2019,8/17/2020,False,False,,,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,,0.0,Renter,1.0
3394,True,,27.0,10/28/2021,10/27/2021,regular,10/27/2021,10/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2142,True,female,27.0,5/11/2019,5/11/2019,regular,5/11/2019,5/11/2020,False,False,,,,,['1'],Y,,,,,3.0,Moderate,"['4', '5']",,,,Y,Y,,,,0.0,Renter,
231,False,,,7/13/2016,7/13/2016,regular,7/22/2017,7/13/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2371,False,male,40.0,8/15/2019,,Request_CheckIDAddressPhoneDOB,8/14/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
817,False,,,7/24/2017,7/23/2017,regular,7/23/2017,7/23/2018,False,False,,,,,[],,,,,,4.0,High,"['2', '5']",,Y,,,Y,,,,1.0,Homeowner,2.0
2815,True,,31.0,3/6/2020,,Request_CheckIDAddressPhoneDOB,3/5/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3314,True,,26.0,9/11/2021,9/11/2021,regular,9/11/2021,9/11/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
851,False,,,8/5/2017,8/5/2017,regular,8/5/2017,8/5/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2599,False,female,1928.0,11/11/2019,11/10/2019,regular,11/10/2019,11/10/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
584,True,female,35.0,4/5/2017,4/8/2017,regular,4/8/2017,4/8/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1307,True,,,4/2/2018,,Request_CheckIDAddressPhoneDOB,4/2/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1406,True,male,43.0,5/12/2018,5/13/2018,regular,5/13/2018,5/13/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3493,True,,22.0,1/10/2022,1/9/2022,regular,1/9/2022,1/9/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1826,False,female,31.0,11/19/2018,11/18/2018,regular,11/18/2018,11/18/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1886,False,,26.0,1/7/2019,1/6/2019,regular,2/3/2019,1/6/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
128,True,male,35.0,4/30/2016,7/31/2016,regular,1/14/2018,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
772,False,,,7/6/2017,7/5/2017,regular,7/30/2017,7/5/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1907,True,,30.0,1/21/2019,1/20/2019,regular,12/19/2020,12/19/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
475,True,male,64.0,1/11/2017,1/11/2017,regular,9/16/2018,1/11/2019,False,False,,,,,['4'],,,,Y,,3.0,Moderate,['5'],,,,,Y,,,0,1.0,Homeowner,2.0
537,False,,,3/6/2017,,Request_CheckIDAddressPhoneDOB,3/6/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
699,False,,29.0,5/27/2017,5/27/2017,regular,5/27/2017,5/27/2018,False,False,,,,,['1'],Y,,,,,2.0,Low,['3'],,,Y,,,,,0,0.0,Renter,5.0
2416,True,,,8/28/2019,,Request_CheckIDAddressPhoneDOB,8/28/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
309,False,female,54.0,9/7/2016,,Request_CheckIDAddressPhoneDOB,9/7/2016,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2781,True,,34.0,2/19/2020,,Request_CheckIDAddressPhoneDOB,2/19/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2788,True,,64.0,2/22/2020,,Request_CheckIDAddressPhoneDOB,2/21/2020,,False,False,Donated $20 online. Can you add that as her donation amount when she comes in?,,,,,,,,,,,,,,,,,,,,,,,
85,True,male,,1/11/2016,,Request_CheckIDAddressPhoneDOB,1/11/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
116,True,female,40.0,4/30/2016,7/30/2016,regular,7/30/2016,7/30/2017,False,False,,Needs to fill out membership form (back of his waiver form) - partial application forms are in the right drawer of the main desk.,,,[],,,,,,,,[],,,,,,,,,,,
1381,True,,,5/2/2018,,Request_CheckIDAddressPhoneDOB,5/2/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1916,True,female,25.0,1/26/2019,1/26/2019,regular,1/26/2019,1/26/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3270,True,,44.0,8/13/2021,8/16/2021,regular,8/16/2021,8/16/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
650,False,male,46.0,5/6/2017,5/6/2017,regular,5/6/2017,5/6/2018,False,False,,,,,[],,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
551,True,,,3/18/2017,3/18/2017,regular,3/18/2017,3/18/2018,False,False,,,,,[],,,,,,3.0,Moderate,['5'],,,,,Y,,,,2.0,Not Specified,3.0
2943,True,,45.0,8/28/2020,8/29/2020,regular,8/29/2020,8/29/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1937,True,male,30.0,2/10/2019,2/10/2019,regular,8/18/2021,8/18/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2924,True,,35.0,8/8/2020,8/8/2020,regular,8/8/2020,8/8/2021,False,False,,,,,[],,,,,,2.0,Low,"['4', '5']",,,,Y,Y,,,,0.0,Renter,
1066,True,,49.0,11/19/2017,11/19/2017,regular,11/19/2017,11/19/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
673,True,,,5/20/2017,5/20/2017,regular,10/17/2021,10/17/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1570,False,,40.0,7/15/2018,7/15/2018,regular,7/15/2018,7/15/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1216,True,male,46.0,2/15/2018,2/14/2018,regular,5/25/2021,5/25/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2167,True,,,5/20/2019,5/21/2019,ExtremelyOverdueItems,10/14/2019,,False,False,"Patron emailed about overdue items September 17, 2019","7340	Soldering Kit	5/21/2019		5/28/2019		$13.90	 Details
6275	strippers, wire	5/21/2019		5/28/2019		$13.90	 Details
7343	Digital Clamp-On Multimeter",,,[],,,,,,,,[],,,,,,,,,,,
2793,True,,32.0,2/22/2020,2/22/2020,regular,2/22/2020,2/22/2021,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,2,0.0,Renter,2.0
33,False,male,41.0,7/13/2015,7/13/2015,regular,7/13/2015,4/20/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2772,False,male,29.0,2/15/2020,2/15/2020,regular,3/6/2021,2/15/2022,False,False,,,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,,0.0,Renter,
2742,False,,33.0,2/3/2020,2/2/2020,regular,2/2/2020,2/2/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1601,True,would rather not say,,7/30/2018,,Request_CheckIDAddressPhoneDOB,7/29/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1378,True,,36.0,4/30/2018,9/30/2018,regular,9/30/2018,9/30/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1290,True,,,3/25/2018,3/25/2018,regular,3/25/2018,3/25/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2721,True,,35.0,1/22/2020,,Request_CheckIDAddressPhoneDOB,1/21/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2200,False,female,28.0,6/2/2019,6/2/2019,regular,8/3/2021,8/3/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2159,False,female,38.0,5/18/2019,5/18/2019,regular,5/18/2019,5/18/2020,False,False,,,,,['1'],Y,,,,,3.0,Moderate,"['2', '5']",,Y,,,Y,,,,1.0,Homeowner,
343,True,female,61.0,10/3/2016,10/2/2016,regular,10/2/2016,10/2/2017,False,False,,,,,['5'],,,,,Y,2.0,Low,['1'],Y,,,,,,,2,0.0,Renter,2.0
1764,False,,,10/13/2018,10/13/2018,regular,10/13/2018,10/13/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
988,True,female,36.0,9/30/2017,9/30/2017,regular,9/30/2017,9/30/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
1758,False,male,65.0,10/7/2018,10/7/2018,regular,4/3/2021,4/3/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
792,True,,,7/15/2017,7/15/2017,regular,7/15/2017,7/15/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1807,True,,,11/9/2018,,Request_CheckIDAddressPhoneDOB,11/9/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1597,True,female,32.0,7/28/2018,,Request_CheckIDAddressPhoneDOB,7/28/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3140,False,,26.0,5/6/2021,,Request_CheckIDAddressPhoneDOB,5/6/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
706,True,,,5/30/2017,5/31/2017,regular,5/31/2017,5/31/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
729,False,,,6/11/2017,6/11/2017,regular,6/11/2017,6/11/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3237,True,,30.0,7/21/2021,7/20/2021,regular,7/20/2021,7/20/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3605,False,,25.0,3/15/2022,,Request_CheckIDAddressPhoneDOB,3/14/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
705,True,,,5/29/2017,11/23/2019,regular,11/23/2019,11/23/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
503,False,,44.0,2/4/2017,2/4/2017,regular,2/4/2017,2/4/2018,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['5'],,,,,Y,,,0,1.0,Homeowner,1.0
2738,True,,,2/1/2020,2/1/2020,regular,2/1/2020,2/1/2021,False,False,,,,,[],,,,,,,,['5'],,,,,Y,,,,,,
2856,True,,31.0,5/6/2020,12/29/2021,regular,12/29/2021,12/29/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1529,False,,,6/27/2018,6/27/2018,regular,6/27/2018,6/27/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
419,True,,5.0,11/28/2016,11/27/2016,regular,6/2/2018,11/27/2018,False,False,,,,,[],,,,,,,,['3'],,,Y,,,,,,,,
3359,True,,59.0,10/6/2021,10/10/2021,regular,10/10/2021,10/10/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
992,True,female,33.0,10/1/2017,10/1/2017,regular,4/13/2021,4/13/2022,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,1.0
524,True,female,35.0,2/24/2017,2/25/2017,regular,10/27/2021,10/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1072,True,,,11/22/2017,11/22/2017,regular,11/22/2017,11/22/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
746,False,,,6/18/2017,6/18/2017,regular,7/23/2019,7/23/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2474,True,,60.0,9/21/2019,9/21/2019,regular,9/21/2019,9/21/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3362,False,,25.0,10/9/2021,10/9/2021,regular,10/9/2021,10/9/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
542,False,,30.0,3/11/2017,3/11/2017,regular,3/11/2017,3/11/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,
2819,True,,29.0,3/7/2020,3/7/2020,regular,3/7/2020,3/7/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1078,True,,34.0,11/27/2017,11/26/2017,regular,11/26/2017,11/26/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1038,True,female,34.0,10/28/2017,10/28/2017,regular,10/28/2017,10/28/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1237,True,,36.0,3/1/2018,2/28/2018,regular,1/5/2019,2/28/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
908,False,male,27.0,8/27/2017,8/27/2017,regular,8/27/2017,8/27/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,3.0
864,True,male,30.0,8/11/2017,,Request_CheckIDAddressPhoneDOB,8/10/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
680,False,male,33.0,5/20/2017,5/20/2017,regular,5/20/2017,5/20/2018,False,False,,,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,0,0.0,Renter,700.0
1295,False,,,3/29/2018,,Request_CheckIDAddressPhoneDOB,3/28/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
703,True,female,28.0,5/29/2017,5/28/2017,regular,5/28/2017,5/28/2019,False,False,,,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,0,0.0,Renter,1.0
1380,True,male,31.0,5/2/2018,5/9/2018,regular,5/9/2018,5/9/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
533,True,male,,3/4/2017,3/4/2017,regular,3/4/2017,3/4/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
526,True,,,2/27/2017,2/26/2017,regular,2/26/2017,2/26/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
22,True,male,,7/11/2015,,Request_CheckIDAddressPhoneDOB,7/11/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2246,False,would rather not say,25.0,6/18/2019,,Request_CheckIDAddressPhoneDOB,6/17/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
723,False,,50.0,6/9/2017,,Request_CheckIDAddressPhoneDOB,6/9/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1028,False,,34.0,10/21/2017,10/21/2017,regular,10/21/2017,10/21/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1027,False,,,10/21/2017,10/21/2017,regular,10/21/2017,10/21/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2847,True,,41.0,4/15/2020,,Request_CheckIDAddressPhoneDOB,4/15/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2818,False,,33.0,3/7/2020,3/7/2020,regular,3/7/2020,3/7/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3402,False,,26.0,11/5/2021,,Request_CheckIDAddressPhoneDOB,11/5/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1214,True,,,2/14/2018,,Request_CheckIDAddressPhoneDOB,2/14/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
952,False,female,34.0,9/13/2017,,Request_CheckIDAddressPhoneDOB,9/13/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2408,True,,,8/28/2019,8/27/2019,regular,8/27/2019,8/27/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2812,False,,53.0,3/4/2020,3/3/2020,regular,3/3/2020,3/3/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
310,True,,,9/7/2016,9/17/2016,regular,9/17/2016,9/17/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
857,True,,,8/7/2017,,Request_CheckIDAddressPhoneDOB,8/7/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1156,False,female,31.0,1/13/2018,1/13/2018,regular,1/13/2018,1/14/2019,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
3341,False,,33.0,9/28/2021,,Request_CheckIDAddressPhoneDOB,9/27/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2207,True,female,57.0,6/4/2019,6/10/2019,regular,6/10/2019,6/10/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3439,False,,40.0,12/2/2021,,Request_CheckIDAddressPhoneDOB,12/1/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2805,True,,,2/29/2020,2/29/2020,regular,9/5/2020,2/28/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2762,False,,1.0,2/10/2020,,Request_CheckIDAddressPhoneDOB,2/9/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1544,True,,,7/3/2018,7/3/2018,regular,7/3/2018,7/3/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1618,True,male,39.0,8/7/2018,8/7/2018,regular,8/7/2018,8/7/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
103,True,female,55.0,4/21/2016,,Request_CheckIDAddressPhoneDOB,4/20/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
554,True,male,40.0,3/19/2017,,Request_CheckIDAddressPhoneDOB,3/19/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3214,True,,30.0,7/8/2021,,Request_CheckIDAddressPhoneDOB,7/7/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
877,True,,,8/14/2017,,Request_CheckIDAddressPhoneDOB,8/14/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2969,False,,30.0,9/24/2020,9/26/2020,regular,9/26/2020,9/26/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
40,False,female,43.0,7/13/2015,7/13/2015,regular,7/13/2015,4/20/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1664,True,,,8/26/2018,,Request_CheckIDAddressPhoneDOB,8/25/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2953,True,,40.0,9/11/2020,9/12/2020,regular,9/12/2020,9/12/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3618,False,,28.0,3/23/2022,,Request_CheckIDAddressPhoneDOB,3/23/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2118,True,,,5/4/2019,,Request_CheckIDAddressPhoneDOB,5/3/2019,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
249,True,female,51.0,7/25/2016,,Request_CheckIDAddressPhoneDOB,7/25/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
